0	0.6982056946754456	0.20227787923812865	0.21112790739536286	0.0	1.0	0.0
1	0.5239087591171264	0.16803462934494018	0.18526426219940187	0.6529132947921753	0.7309763317108154	0.6964098815917968
2	0.4112571635246277	0.1363566551208496	0.15939002394676208	0.7414514207839966	0.7955419907569885	0.7797822723388672
3	0.3326178071498871	0.11104637312889098	0.13831824111938476	0.7681468200683593	0.8069349017143249	0.8120065989494324
4	0.2761965405941009	0.09124147403240204	0.121690789103508	0.7801330304145813	0.8081640677452088	0.8298878021240235
5	0.23432981824874877	0.07612536031007766	0.10884544283151626	0.7957284030914307	0.8203991627693177	0.8402174000740051
6	0.20333900606632233	0.06471747341752053	0.09887724995613098	0.8046189999580383	0.8264857993125916	0.8460083484649659
7	0.1806777333021164	0.05613400685787201	0.09139864432811737	0.8122428607940674	0.8336901268959045	0.8505357875823975
8	0.16326095128059387	0.04960629203915596	0.08556673467159272	0.8155140500068665	0.8361203560829162	0.8530008482933045
9	0.15009399092197417	0.044762762516736984	0.08097132384777068	0.8214181671142579	0.8424043178558349	0.855587387084961
10	0.13971948528289796	0.0409543736577034	0.07744918686151504	0.8242909784317016	0.8439182047843933	0.8581174759864807
11	0.13186070573329925	0.03823007643222809	0.07495233315229416	0.8261196455955505	0.8448071551322937	0.8600580821037292
12	0.12547279274463655	0.035949577063322066	0.07294606781005859	0.8301253414154053	0.8491779494285584	0.860505271434784
13	0.12091424560546875	0.03419392517209053	0.0715908038020134	0.8303128504753112	0.8497072114944458	0.8613771681785584
14	0.11688448035717011	0.03272350326180458	0.07007478952407836	0.833332781791687	0.8522256898880005	0.8620884938240051
15	0.11369343090057372	0.031915100857615473	0.06908747375011444	0.8343357934951782	0.8530395317077637	0.8635921416282654
16	0.11142491090297699	0.03138058225810528	0.06832898956537246	0.8355108098983764	0.8546413645744324	0.863457317829132
17	0.10949929916858674	0.030824616223573683	0.06750490391254425	0.8364661941528321	0.8560047473907471	0.8635456566810608
18	0.10728923416137695	0.030320399463176727	0.06688545697927475	0.8380697588920594	0.8571229920387268	0.8647772798538208
19	0.10573568540811538	0.030045034140348436	0.0663704748749733	0.8391775126457215	0.8585524168014527	0.8647975859642029
20	0.10458367091417313	0.029837936252355576	0.06579054945707322	0.8406076312065125	0.8595117049217225	0.8652230968475342
21	0.10392630392313004	0.029570822030305862	0.06528284710645675	0.8411578116416931	0.8605246706008911	0.8651841201782227
22	0.10290941751003266	0.029186429530382155	0.06488619691133499	0.8417912030220032	0.8607637028694153	0.8654282579421997
23	0.10197331380844116	0.02890313370525837	0.06489316546916962	0.8407659330368042	0.8601552944183349	0.8651509222984314
24	0.10160293793678284	0.028917279839515687	0.06469393283128738	0.8427616562843323	0.8623496656417846	0.8656080474853516
